,station_name,time,holiday,day_week,weekend,temperature,humid,precipitation,precipitation_type,year,month,day,hour,minute,total_car_num
0,26,2020-09-17 21:20:28,False,thu,False,23,52,0,0,2020,9,17,21,20,2
1,26,2020-09-17 21:38:08,False,thu,False,23,52,0,0,2020,9,17,21,38,3
2,26,2020-09-18 16:45:41,False,fri,False,25.3,38,0,0,2020,9,18,16,45,4
3,26,2020-09-18 16:50:00,False,fri,False,25.3,38,0,0,2020,9,18,16,50,4
4,26,2020-09-18 16:55:00,False,fri,False,25.3,38,0,0,2020,9,18,16,55,4
5,26,2020-09-18 17:00:00,False,fri,False,25.3,38,0,0,2020,9,18,17,0,4
6,26,2020-09-18 17:05:00,False,fri,False,25.3,38,0,0,2020,9,18,17,5,4
7,26,2020-09-18 17:10:00,False,fri,False,25.3,38,0,0,2020,9,18,17,10,4
8,26,2020-09-18 17:15:00,False,fri,False,25.3,38,0,0,2020,9,18,17,15,4
9,26,2020-09-18 17:20:00,False,fri,False,25.3,38,0,0,2020,9,18,17,20,4
10,26,2020-09-18 17:25:00,False,fri,False,25.3,38,0,0,2020,9,18,17,25,4
11,26,2020-09-18 17:30:00,False,fri,False,25.3,38,0,0,2020,9,18,17,30,4
12,26,2020-09-18 17:35:00,False,fri,False,25.3,38,0,0,2020,9,18,17,35,4
13,26,2020-09-18 17:40:00,False,fri,False,25.3,38,0,0,2020,9,18,17,40,4
14,26,2020-09-18 17:45:00,False,fri,False,25.3,38,0,0,2020,9,18,17,45,4
15,26,2020-09-18 17:50:00,False,fri,False,25.3,38,0,0,2020,9,18,17,50,4
16,26,2020-09-18 17:55:00,False,fri,False,25.3,38,0,0,2020,9,18,17,55,4
17,26,2020-09-18 18:00:00,False,fri,False,25.2,43,0,0,2020,9,18,18,0,4
18,26,2020-09-18 18:05:00,False,fri,False,25.2,43,0,0,2020,9,18,18,5,4
19,26,2020-09-18 18:10:00,False,fri,False,25.2,43,0,0,2020,9,18,18,10,3
20,26,2020-09-18 18:15:00,False,fri,False,25.2,43,0,0,2020,9,18,18,15,4
21,26,2020-09-18 18:20:00,False,fri,False,25.2,43,0,0,2020,9,18,18,20,4
22,26,2020-09-18 18:25:00,False,fri,False,25.2,43,0,0,2020,9,18,18,25,4
23,26,2020-09-18 18:30:00,False,fri,False,25.2,43,0,0,2020,9,18,18,30,4
24,26,2020-09-18 18:35:00,False,fri,False,25.2,43,0,0,2020,9,18,18,35,4
25,26,2020-09-18 18:40:00,False,fri,False,25.2,43,0,0,2020,9,18,18,40,4
26,26,2020-09-18 18:45:00,False,fri,False,25.2,43,0,0,2020,9,18,18,45,4
27,26,2020-09-18 18:50:00,False,fri,False,25.2,43,0,0,2020,9,18,18,50,4
28,26,2020-09-18 18:55:00,False,fri,False,25.2,43,0,0,2020,9,18,18,55,4
29,26,2020-09-18 19:00:00,False,fri,False,25.2,43,0,0,2020,9,18,19,0,4
30,26,2020-09-18 19:05:00,False,fri,False,25.2,43,0,0,2020,9,18,19,5,3
31,26,2020-09-18 19:10:00,False,fri,False,25.2,43,0,0,2020,9,18,19,10,2
32,26,2020-09-18 19:15:00,False,fri,False,25.2,43,0,0,2020,9,18,19,15,3
33,26,2020-09-18 19:20:00,False,fri,False,25.2,43,0,0,2020,9,18,19,20,4
34,26,2020-09-18 19:25:00,False,fri,False,25.2,43,0,0,2020,9,18,19,25,4
35,26,2020-09-18 19:30:00,False,fri,False,25.2,43,0,0,2020,9,18,19,30,4
36,26,2020-09-18 19:35:00,False,fri,False,25.2,43,0,0,2020,9,18,19,35,3
37,26,2020-09-18 19:40:00,False,fri,False,25.2,43,0,0,2020,9,18,19,40,4
38,26,2020-09-18 19:45:00,False,fri,False,25.2,43,0,0,2020,9,18,19,45,4
39,26,2020-09-18 19:50:00,False,fri,False,25.2,43,0,0,2020,9,18,19,50,4
40,26,2020-09-18 19:55:00,False,fri,False,25.2,43,0,0,2020,9,18,19,55,3
41,26,2020-09-18 20:00:00,False,fri,False,25.2,43,0,0,2020,9,18,20,0,4
42,26,2020-09-18 20:05:00,False,fri,False,25.2,43,0,0,2020,9,18,20,5,4
43,26,2020-09-18 20:10:00,False,fri,False,25.2,43,0,0,2020,9,18,20,10,4
44,26,2020-09-18 20:15:00,False,fri,False,25.2,43,0,0,2020,9,18,20,15,4
45,26,2020-09-18 20:20:00,False,fri,False,25.2,43,0,0,2020,9,18,20,20,4
46,26,2020-09-18 20:25:00,False,fri,False,25.2,43,0,0,2020,9,18,20,25,4
47,26,2020-09-18 20:30:00,False,fri,False,25.2,43,0,0,2020,9,18,20,30,3
48,26,2020-09-18 20:35:00,False,fri,False,25.2,43,0,0,2020,9,18,20,35,3
49,26,2020-09-18 20:40:00,False,fri,False,25.2,43,0,0,2020,9,18,20,40,2
50,26,2020-09-19 08:10:00,False,sat,True,20.4,79,0,0,2020,9,19,8,10,1
51,26,2020-09-19 08:15:00,False,sat,True,20.4,79,0,0,2020,9,19,8,15,2
52,26,2020-09-19 08:20:00,False,sat,True,20.4,79,0,0,2020,9,19,8,20,3
53,26,2020-09-19 08:25:00,False,sat,True,20.4,79,0,0,2020,9,19,8,25,3
54,26,2020-09-19 08:30:00,False,sat,True,20.4,79,0,0,2020,9,19,8,30,3
55,26,2020-09-19 08:35:00,False,sat,True,20.4,79,0,0,2020,9,19,8,35,3
56,26,2020-09-19 08:40:00,False,sat,True,20.4,79,0,0,2020,9,19,8,40,4
57,26,2020-09-19 08:45:00,False,sat,True,20.4,79,0,0,2020,9,19,8,45,4
58,26,2020-09-19 08:50:00,False,sat,True,20.4,79,0,0,2020,9,19,8,50,3
59,26,2020-09-19 08:55:00,False,sat,True,20.4,79,0,0,2020,9,19,8,55,3
60,26,2020-09-19 09:00:00,False,sat,True,19,83,0,0,2020,9,19,9,0,3
61,26,2020-09-19 09:05:00,False,sat,True,19,83,0,0,2020,9,19,9,5,3
62,26,2020-09-19 09:10:00,False,sat,True,19,83,0,0,2020,9,19,9,10,3
63,26,2020-09-19 09:15:00,False,sat,True,19,83,0,0,2020,9,19,9,15,3
64,26,2020-09-19 09:20:00,False,sat,True,19,83,0,0,2020,9,19,9,20,3
65,26,2020-09-19 09:25:00,False,sat,True,19,83,0,0,2020,9,19,9,25,2
66,26,2020-09-19 09:30:00,False,sat,True,19,83,0,0,2020,9,19,9,30,3
67,26,2020-09-19 09:35:00,False,sat,True,19,83,0,0,2020,9,19,9,35,3
68,26,2020-09-19 09:40:00,False,sat,True,19,83,0,0,2020,9,19,9,40,3
69,26,2020-09-19 09:45:00,False,sat,True,19,83,0,0,2020,9,19,9,45,3
70,26,2020-09-19 09:50:00,False,sat,True,19,83,0,0,2020,9,19,9,50,4
71,26,2020-09-19 09:55:00,False,sat,True,19,83,0,0,2020,9,19,9,55,3
72,26,2020-09-19 10:00:00,False,sat,True,19,83,0,0,2020,9,19,10,0,3
73,26,2020-09-19 10:05:00,False,sat,True,19,83,0,0,2020,9,19,10,5,4
74,26,2020-09-19 10:10:00,False,sat,True,19,83,0,0,2020,9,19,10,10,4
75,26,2020-09-19 10:15:00,False,sat,True,19,83,0,0,2020,9,19,10,15,4
76,26,2020-09-19 10:20:00,False,sat,True,19,83,0,0,2020,9,19,10,20,4
77,26,2020-09-19 10:25:00,False,sat,True,19,83,0,0,2020,9,19,10,25,3
78,26,2020-09-19 10:30:00,False,sat,True,19,83,0,0,2020,9,19,10,30,3
79,26,2020-09-19 10:35:00,False,sat,True,19,83,0,0,2020,9,19,10,35,3
80,26,2020-09-19 10:40:00,False,sat,True,19,83,0,0,2020,9,19,10,40,3
81,26,2020-09-19 10:45:00,False,sat,True,19,83,0,0,2020,9,19,10,45,4
82,26,2020-09-19 10:50:00,False,sat,True,19,83,0,0,2020,9,19,10,50,4
83,26,2020-09-19 10:55:00,False,sat,True,19,83,0,0,2020,9,19,10,55,4
84,26,2020-09-19 11:00:00,False,sat,True,19,83,0,0,2020,9,19,11,0,2
85,26,2020-09-19 11:05:00,False,sat,True,19,83,0,0,2020,9,19,11,5,4
86,26,2020-09-19 11:10:00,False,sat,True,19,83,0,0,2020,9,19,11,10,3
87,26,2020-09-19 11:15:00,False,sat,True,19,83,0,0,2020,9,19,11,15,3
88,26,2020-09-19 11:20:00,False,sat,True,19,83,0,0,2020,9,19,11,20,3
89,26,2020-09-19 11:25:00,False,sat,True,19,83,0,0,2020,9,19,11,25,3
90,26,2020-09-19 11:30:00,False,sat,True,19,83,0,0,2020,9,19,11,30,3
91,26,2020-09-19 11:35:00,False,sat,True,19,83,0,0,2020,9,19,11,35,3
92,26,2020-09-19 11:40:00,False,sat,True,19,83,0,0,2020,9,19,11,40,2
93,26,2020-09-19 11:45:00,False,sat,True,19,83,0,0,2020,9,19,11,45,2
94,26,2020-09-19 11:50:00,False,sat,True,19,83,0,0,2020,9,19,11,50,3
95,26,2020-09-19 11:55:00,False,sat,True,19,83,0,0,2020,9,19,11,55,3
96,26,2020-09-19 12:00:00,False,sat,True,20.2,79,0,0,2020,9,19,12,0,3
97,26,2020-09-19 12:05:00,False,sat,True,20.2,79,0,0,2020,9,19,12,5,3
98,26,2020-09-19 12:10:00,False,sat,True,20.2,79,0,0,2020,9,19,12,10,3
99,26,2020-09-19 12:15:00,False,sat,True,20.2,79,0,0,2020,9,19,12,15,3
100,26,2020-09-19 12:20:00,False,sat,True,20.2,79,0,0,2020,9,19,12,20,3
101,26,2020-09-19 12:25:00,False,sat,True,20.2,79,0,0,2020,9,19,12,25,3
102,26,2020-09-19 12:30:00,False,sat,True,20.2,79,0,0,2020,9,19,12,30,3
103,26,2020-09-19 12:35:00,False,sat,True,20.2,79,0,0,2020,9,19,12,35,3
104,26,2020-09-19 12:40:00,False,sat,True,20.2,79,0,0,2020,9,19,12,40,3
105,26,2020-09-19 12:45:00,False,sat,True,20.2,79,0,0,2020,9,19,12,45,3
106,26,2020-09-19 12:50:00,False,sat,True,20.2,79,0,0,2020,9,19,12,50,4
107,26,2020-09-19 12:55:00,False,sat,True,20.2,79,0,0,2020,9,19,12,55,4
108,26,2020-09-19 13:00:00,False,sat,True,20.2,79,0,0,2020,9,19,13,0,4
109,26,2020-09-19 13:05:00,False,sat,True,20.2,79,0,0,2020,9,19,13,5,4
110,26,2020-09-19 13:10:00,False,sat,True,20.2,79,0,0,2020,9,19,13,10,4
111,26,2020-09-19 13:15:00,False,sat,True,20.2,79,0,0,2020,9,19,13,15,4
112,26,2020-09-19 13:20:00,False,sat,True,20.2,79,0,0,2020,9,19,13,20,4
113,26,2020-09-19 13:25:00,False,sat,True,20.2,79,0,0,2020,9,19,13,25,4
114,26,2020-09-19 13:30:00,False,sat,True,20.2,79,0,0,2020,9,19,13,30,3
115,26,2020-09-19 13:35:00,False,sat,True,20.2,79,0,0,2020,9,19,13,35,4
116,26,2020-09-19 13:40:00,False,sat,True,20.2,79,0,0,2020,9,19,13,40,4
117,26,2020-09-19 13:45:00,False,sat,True,20.2,79,0,0,2020,9,19,13,45,4
118,26,2020-09-19 13:50:00,False,sat,True,20.2,79,0,0,2020,9,19,13,50,4
119,26,2020-09-19 13:55:00,False,sat,True,20.2,79,0,0,2020,9,19,13,55,4
120,26,2020-09-19 14:00:00,False,sat,True,20.2,79,0,0,2020,9,19,14,0,4
121,26,2020-09-19 14:05:00,False,sat,True,20.2,79,0,0,2020,9,19,14,5,4
122,26,2020-09-19 14:10:00,False,sat,True,20.2,79,0,0,2020,9,19,14,10,3
123,26,2020-09-19 14:15:00,False,sat,True,20.2,79,0,0,2020,9,19,14,15,3
124,26,2020-09-19 14:20:00,False,sat,True,20.2,79,0,0,2020,9,19,14,20,3
125,26,2020-09-19 14:25:00,False,sat,True,20.2,79,0,0,2020,9,19,14,25,3
126,26,2020-09-19 14:30:00,False,sat,True,20.2,79,0,0,2020,9,19,14,30,3
127,26,2020-09-19 14:35:00,False,sat,True,20.2,79,0,0,2020,9,19,14,35,4
128,26,2020-09-19 14:40:00,False,sat,True,20.2,79,0,0,2020,9,19,14,40,4
129,26,2020-09-19 14:45:00,False,sat,True,20.2,79,0,0,2020,9,19,14,45,4
130,26,2020-09-19 14:50:00,False,sat,True,20.2,79,0,0,2020,9,19,14,50,4
131,26,2020-09-19 14:55:00,False,sat,True,20.2,79,0,0,2020,9,19,14,55,4
132,26,2020-09-19 15:00:00,False,sat,True,24.8,35,0,0,2020,9,19,15,0,4
133,26,2020-09-19 15:05:00,False,sat,True,24.8,35,0,0,2020,9,19,15,5,4
134,26,2020-09-19 15:10:00,False,sat,True,24.8,35,0,0,2020,9,19,15,10,4
135,26,2020-09-19 15:15:00,False,sat,True,24.8,35,0,0,2020,9,19,15,15,1
136,26,2020-09-19 15:20:00,False,sat,True,24.8,35,0,0,2020,9,19,15,20,4
137,26,2020-09-19 15:25:00,False,sat,True,24.8,35,0,0,2020,9,19,15,25,4
138,26,2020-09-19 15:30:00,False,sat,True,24.8,35,0,0,2020,9,19,15,30,4
139,26,2020-09-19 15:35:00,False,sat,True,24.8,35,0,0,2020,9,19,15,35,3
140,26,2020-09-19 15:40:00,False,sat,True,24.8,35,0,0,2020,9,19,15,40,4
141,26,2020-09-19 15:45:00,False,sat,True,24.8,35,0,0,2020,9,19,15,45,4
142,26,2020-09-19 15:50:00,False,sat,True,24.8,35,0,0,2020,9,19,15,50,4
143,26,2020-09-19 15:55:00,False,sat,True,24.8,35,0,0,2020,9,19,15,55,3
144,26,2020-09-19 16:00:00,False,sat,True,24.8,35,0,0,2020,9,19,16,0,3
145,26,2020-09-19 16:05:00,False,sat,True,24.8,35,0,0,2020,9,19,16,5,2
146,26,2020-09-19 16:10:00,False,sat,True,24.8,35,0,0,2020,9,19,16,10,4
147,26,2020-09-19 16:15:00,False,sat,True,24.8,35,0,0,2020,9,19,16,15,4
148,26,2020-09-19 16:20:00,False,sat,True,24.8,35,0,0,2020,9,19,16,20,4
149,26,2020-09-19 16:25:00,False,sat,True,24.8,35,0,0,2020,9,19,16,25,4
150,26,2020-09-19 16:30:00,False,sat,True,24.8,35,0,0,2020,9,19,16,30,4
151,26,2020-09-19 16:35:00,False,sat,True,24.8,35,0,0,2020,9,19,16,35,4
152,26,2020-09-19 16:40:00,False,sat,True,24.8,35,0,0,2020,9,19,16,40,4
153,26,2020-09-19 16:45:00,False,sat,True,24.8,35,0,0,2020,9,19,16,45,3
154,26,2020-09-19 16:50:00,False,sat,True,24.8,35,0,0,2020,9,19,16,50,3
155,26,2020-09-19 16:55:00,False,sat,True,24.8,35,0,0,2020,9,19,16,55,3
156,26,2020-09-19 17:00:00,False,sat,True,24.8,35,0,0,2020,9,19,17,0,4
157,26,2020-09-19 17:05:00,False,sat,True,24.8,35,0,0,2020,9,19,17,5,3
158,26,2020-09-19 17:10:00,False,sat,True,24.8,35,0,0,2020,9,19,17,10,3
159,26,2020-09-19 17:15:00,False,sat,True,24.8,35,0,0,2020,9,19,17,15,3
160,26,2020-09-19 17:20:00,False,sat,True,24.8,35,0,0,2020,9,19,17,20,4
161,26,2020-09-19 17:25:00,False,sat,True,24.8,35,0,0,2020,9,19,17,25,4
162,26,2020-09-19 17:30:00,False,sat,True,24.8,35,0,0,2020,9,19,17,30,3
163,26,2020-09-19 17:35:00,False,sat,True,24.8,35,0,0,2020,9,19,17,35,3
164,26,2020-09-19 17:40:00,False,sat,True,24.8,35,0,0,2020,9,19,17,40,3
165,26,2020-09-19 17:45:00,False,sat,True,24.8,35,0,0,2020,9,19,17,45,3
166,26,2020-09-19 17:50:00,False,sat,True,24.8,35,0,0,2020,9,19,17,50,4
167,26,2020-09-19 17:55:00,False,sat,True,24.8,35,0,0,2020,9,19,17,55,4
168,26,2020-09-19 18:00:00,False,sat,True,25.9,26,0,0,2020,9,19,18,0,4
169,26,2020-09-19 18:05:00,False,sat,True,25.9,26,0,0,2020,9,19,18,5,4
170,26,2020-09-19 18:10:00,False,sat,True,25.9,26,0,0,2020,9,19,18,10,4
171,26,2020-09-19 18:15:00,False,sat,True,25.9,26,0,0,2020,9,19,18,15,4
172,26,2020-09-19 18:20:00,False,sat,True,25.9,26,0,0,2020,9,19,18,20,4
173,26,2020-09-19 18:25:00,False,sat,True,25.9,26,0,0,2020,9,19,18,25,4
174,26,2020-09-19 18:30:00,False,sat,True,25.9,26,0,0,2020,9,19,18,30,4
175,26,2020-09-19 18:35:00,False,sat,True,25.9,26,0,0,2020,9,19,18,35,4
176,26,2020-09-19 18:40:00,False,sat,True,25.9,26,0,0,2020,9,19,18,40,3
177,26,2020-09-19 18:45:00,False,sat,True,25.9,26,0,0,2020,9,19,18,45,4
178,26,2020-09-19 18:50:00,False,sat,True,25.9,26,0,0,2020,9,19,18,50,4
179,26,2020-09-19 18:55:00,False,sat,True,25.9,26,0,0,2020,9,19,18,55,4
180,26,2020-09-19 19:00:00,False,sat,True,25.9,26,0,0,2020,9,19,19,0,3
181,26,2020-09-19 19:05:00,False,sat,True,25.9,26,0,0,2020,9,19,19,5,3
182,26,2020-09-19 19:10:00,False,sat,True,25.9,26,0,0,2020,9,19,19,10,2
183,26,2020-09-19 19:15:00,False,sat,True,25.9,26,0,0,2020,9,19,19,15,4
184,26,2020-09-19 19:20:00,False,sat,True,25.9,26,0,0,2020,9,19,19,20,4
185,26,2020-09-19 19:25:00,False,sat,True,25.9,26,0,0,2020,9,19,19,25,3
186,26,2020-09-19 19:30:00,False,sat,True,25.9,26,0,0,2020,9,19,19,30,4
187,26,2020-09-19 19:35:00,False,sat,True,25.9,26,0,0,2020,9,19,19,35,3
188,26,2020-09-19 19:40:00,False,sat,True,25.9,26,0,0,2020,9,19,19,40,3
189,26,2020-09-19 19:45:00,False,sat,True,25.9,26,0,0,2020,9,19,19,45,3
190,26,2020-09-19 19:50:00,False,sat,True,25.9,26,0,0,2020,9,19,19,50,3
191,26,2020-09-19 19:55:00,False,sat,True,25.9,26,0,0,2020,9,19,19,55,3
192,26,2020-09-19 20:00:00,False,sat,True,25.9,26,0,0,2020,9,19,20,0,3
193,26,2020-09-19 20:05:00,False,sat,True,25.9,26,0,0,2020,9,19,20,5,3
194,26,2020-09-19 20:10:00,False,sat,True,25.9,26,0,0,2020,9,19,20,10,3
195,26,2020-09-19 20:15:00,False,sat,True,25.9,26,0,0,2020,9,19,20,15,4
196,26,2020-09-19 20:20:00,False,sat,True,25.9,26,0,0,2020,9,19,20,20,3
197,26,2020-09-19 20:25:00,False,sat,True,25.9,26,0,0,2020,9,19,20,25,4
198,26,2020-09-19 20:30:00,False,sat,True,25.9,26,0,0,2020,9,19,20,30,4
199,26,2020-09-19 20:35:00,False,sat,True,25.9,26,0,0,2020,9,19,20,35,4
200,26,2020-09-19 20:40:00,False,sat,True,25.9,26,0,0,2020,9,19,20,40,3
201,26,2020-09-19 20:45:00,False,sat,True,25.9,26,0,0,2020,9,19,20,45,3
202,26,2020-09-19 20:50:00,False,sat,True,25.9,26,0,0,2020,9,19,20,50,4
203,26,2020-09-19 20:55:00,False,sat,True,25.9,26,0,0,2020,9,19,20,55,4
204,26,2020-09-19 21:00:00,False,sat,True,23.9,49,0,0,2020,9,19,21,0,4
205,26,2020-09-19 21:05:00,False,sat,True,23.9,49,0,0,2020,9,19,21,5,4
206,26,2020-09-19 21:10:00,False,sat,True,23.9,49,0,0,2020,9,19,21,10,4
207,26,2020-09-19 21:15:00,False,sat,True,23.9,49,0,0,2020,9,19,21,15,4
208,26,2020-09-19 21:20:00,False,sat,True,23.9,49,0,0,2020,9,19,21,20,3
209,26,2020-09-19 21:25:00,False,sat,True,23.9,49,0,0,2020,9,19,21,25,4
210,26,2020-09-19 21:30:00,False,sat,True,23.9,49,0,0,2020,9,19,21,30,4
211,26,2020-09-19 21:35:00,False,sat,True,23.9,49,0,0,2020,9,19,21,35,4
212,26,2020-09-19 21:40:00,False,sat,True,23.9,49,0,0,2020,9,19,21,40,3
213,26,2020-09-19 21:45:00,False,sat,True,23.9,49,0,0,2020,9,19,21,45,3
214,26,2020-09-19 21:50:00,False,sat,True,23.9,49,0,0,2020,9,19,21,50,4
215,26,2020-09-19 21:55:00,False,sat,True,23.9,49,0,0,2020,9,19,21,55,3
216,26,2020-09-19 22:00:00,False,sat,True,23.9,49,0,0,2020,9,19,22,0,4
217,26,2020-09-19 22:05:00,False,sat,True,23.9,49,0,0,2020,9,19,22,5,3
218,26,2020-09-19 22:10:00,False,sat,True,23.9,49,0,0,2020,9,19,22,10,2
219,26,2020-09-19 22:15:00,False,sat,True,23.9,49,0,0,2020,9,19,22,15,1
220,26,2020-09-19 22:20:00,False,sat,True,23.9,49,0,0,2020,9,19,22,20,1
221,26,2020-09-19 22:25:00,False,sat,True,23.9,49,0,0,2020,9,19,22,25,0
222,26,2020-09-19 22:30:00,False,sat,True,23.9,49,0,0,2020,9,19,22,30,0
223,26,2020-09-19 22:35:00,False,sat,True,23.9,49,0,0,2020,9,19,22,35,0
224,26,2020-09-19 22:40:00,False,sat,True,23.9,49,0,0,2020,9,19,22,40,0
225,26,2020-09-19 22:45:00,False,sat,True,23.9,49,0,0,2020,9,19,22,45,0
226,26,2020-09-19 22:50:00,False,sat,True,23.9,49,0,0,2020,9,19,22,50,0
227,26,2020-09-19 22:55:00,False,sat,True,23.9,49,0,0,2020,9,19,22,55,0
228,26,2020-09-19 23:00:00,False,sat,True,23.9,49,0,0,2020,9,19,23,0,0
229,26,2020-09-19 23:05:00,False,sat,True,23.9,49,0,0,2020,9,19,23,5,0
230,26,2020-09-19 23:10:00,False,sat,True,23.9,49,0,0,2020,9,19,23,10,0
231,26,2020-09-19 23:15:00,False,sat,True,23.9,49,0,0,2020,9,19,23,15,0
232,26,2020-09-19 23:20:00,False,sat,True,23.9,49,0,0,2020,9,19,23,20,0
233,26,2020-09-19 23:25:00,False,sat,True,23.9,49,0,0,2020,9,19,23,25,0
234,26,2020-09-19 23:30:00,False,sat,True,23.9,49,0,0,2020,9,19,23,30,0
235,26,2020-09-19 23:35:00,False,sat,True,23.9,49,0,0,2020,9,19,23,35,0
236,26,2020-09-19 23:40:00,False,sat,True,23.9,49,0,0,2020,9,19,23,40,0
237,26,2020-09-19 23:45:00,False,sat,True,23.9,49,0,0,2020,9,19,23,45,0
238,26,2020-09-19 23:50:00,False,sat,True,23.9,49,0,0,2020,9,19,23,50,0
239,26,2020-09-19 23:55:00,False,sat,True,23.9,49,0,0,2020,9,19,23,55,0
240,26,2020-09-20 00:00:00,False,sun,True,21.7,40,0,0,2020,9,20,0,0,0
241,26,2020-09-20 00:05:00,False,sun,True,21.7,40,0,0,2020,9,20,0,5,0
242,26,2020-09-20 00:10:00,False,sun,True,21.7,40,0,0,2020,9,20,0,10,0
243,26,2020-09-20 00:15:00,False,sun,True,21.7,40,0,0,2020,9,20,0,15,0
244,26,2020-09-21 13:50:58,False,mon,False,18.6,59,0,0,2020,9,21,13,50,3
245,26,2020-09-21 13:55:00,False,mon,False,18.6,59,0,0,2020,9,21,13,55,3
246,26,2020-09-21 14:00:00,False,mon,False,18.6,59,0,0,2020,9,21,14,0,3
247,26,2020-09-21 14:05:00,False,mon,False,18.6,59,0,0,2020,9,21,14,5,2
248,26,2020-09-21 14:10:00,False,mon,False,18.6,59,0,0,2020,9,21,14,10,4
249,26,2020-09-21 14:15:00,False,mon,False,18.6,59,0,0,2020,9,21,14,15,4
250,26,2020-09-21 14:20:00,False,mon,False,18.6,59,0,0,2020,9,21,14,20,4
251,26,2020-09-21 14:25:00,False,mon,False,18.6,59,0,0,2020,9,21,14,25,4
252,26,2020-09-21 14:30:00,False,mon,False,18.6,59,0,0,2020,9,21,14,30,4
253,26,2020-09-21 14:35:00,False,mon,False,18.6,59,0,0,2020,9,21,14,35,3
254,26,2020-09-21 14:40:00,False,mon,False,18.6,59,0,0,2020,9,21,14,40,4
255,26,2020-09-21 14:45:00,False,mon,False,18.6,59,0,0,2020,9,21,14,45,3
256,26,2020-09-21 14:50:00,False,mon,False,18.6,59,0,0,2020,9,21,14,50,4
257,26,2020-09-21 14:55:00,False,mon,False,18.6,59,0,0,2020,9,21,14,55,4
258,26,2020-09-21 15:00:00,False,mon,False,21.9,47,0,0,2020,9,21,15,0,4
259,26,2020-09-21 15:05:00,False,mon,False,21.9,47,0,0,2020,9,21,15,5,4
260,26,2020-09-21 15:10:00,False,mon,False,21.9,47,0,0,2020,9,21,15,10,4
261,26,2020-09-21 15:15:00,False,mon,False,21.9,47,0,0,2020,9,21,15,15,4
262,26,2020-09-21 15:20:00,False,mon,False,21.9,47,0,0,2020,9,21,15,20,4
263,26,2020-09-21 15:25:00,False,mon,False,21.9,47,0,0,2020,9,21,15,25,3
264,26,2020-09-21 15:30:00,False,mon,False,21.9,47,0,0,2020,9,21,15,30,4
265,26,2020-09-21 15:35:00,False,mon,False,21.9,47,0,0,2020,9,21,15,35,4
266,26,2020-09-21 15:40:00,False,mon,False,21.9,47,0,0,2020,9,21,15,40,3
267,26,2020-09-21 15:45:00,False,mon,False,21.9,47,0,0,2020,9,21,15,45,4
268,26,2020-09-21 15:50:00,False,mon,False,21.9,47,0,0,2020,9,21,15,50,3
269,26,2020-09-21 15:55:00,False,mon,False,21.9,47,0,0,2020,9,21,15,55,3
270,26,2020-09-21 16:00:00,False,mon,False,21.9,47,0,0,2020,9,21,16,0,0
271,26,2020-09-21 16:05:00,False,mon,False,21.9,47,0,0,2020,9,21,16,5,3
272,26,2020-09-21 16:10:00,False,mon,False,21.9,47,0,0,2020,9,21,16,10,4
273,26,2020-09-21 16:15:00,False,mon,False,21.9,47,0,0,2020,9,21,16,15,4
274,26,2020-09-21 16:20:00,False,mon,False,21.9,47,0,0,2020,9,21,16,20,4
275,26,2020-09-21 16:25:00,False,mon,False,21.9,47,0,0,2020,9,21,16,25,4
276,26,2020-09-21 16:30:00,False,mon,False,21.9,47,0,0,2020,9,21,16,30,5
277,26,2020-09-21 16:35:00,False,mon,False,21.9,47,0,0,2020,9,21,16,35,4
278,26,2020-09-21 16:40:00,False,mon,False,21.9,47,0,0,2020,9,21,16,40,4
279,26,2020-09-21 16:45:00,False,mon,False,21.9,47,0,0,2020,9,21,16,45,4
280,26,2020-09-21 16:50:00,False,mon,False,21.9,47,0,0,2020,9,21,16,50,4
281,26,2020-09-21 16:55:00,False,mon,False,21.9,47,0,0,2020,9,21,16,55,4
282,26,2020-09-21 17:00:00,False,mon,False,21.9,47,0,0,2020,9,21,17,0,4
283,26,2020-09-21 17:05:00,False,mon,False,21.9,47,0,0,2020,9,21,17,5,4
284,26,2020-09-21 17:10:00,False,mon,False,21.9,47,0,0,2020,9,21,17,10,4
285,26,2020-09-21 17:15:00,False,mon,False,21.9,47,0,0,2020,9,21,17,15,4
286,26,2020-09-21 17:20:00,False,mon,False,21.9,47,0,0,2020,9,21,17,20,4
287,26,2020-09-21 17:25:00,False,mon,False,21.9,47,0,0,2020,9,21,17,25,3
288,26,2020-09-21 17:30:00,False,mon,False,21.9,47,0,0,2020,9,21,17,30,4
289,26,2020-09-21 17:35:00,False,mon,False,21.9,47,0,0,2020,9,21,17,35,3
290,26,2020-09-21 17:40:00,False,mon,False,21.9,47,0,0,2020,9,21,17,40,3
291,26,2020-09-21 17:45:00,False,mon,False,21.9,47,0,0,2020,9,21,17,45,4
292,26,2020-09-21 17:50:00,False,mon,False,21.9,47,0,0,2020,9,21,17,50,3
293,26,2020-09-21 17:55:00,False,mon,False,21.9,47,0,0,2020,9,21,17,55,4
294,26,2020-09-21 18:00:00,False,mon,False,23.4,35,0,0,2020,9,21,18,0,4
295,26,2020-09-21 18:10:08,False,mon,False,23.4,35,0,0,2020,9,21,18,10,0
296,26,2020-09-21 18:16:22,False,mon,False,23.4,35,0,0,2020,9,21,18,16,0
297,26,2020-09-21 18:40:00,False,mon,False,23.4,35,0,0,2020,9,21,18,40,0
